anime_id,title,title_english,source,episodes,score,scored_by,rank,popularity
23101,Kuraibito,,Visual novel,1,6.32,1284,,5728
225,Dragon Ball GT,Dragon Ball GT,Manga,64,6.67,205925,4883,204
21027,Saibi,,Original,1,6.96,639,3717,6367
36403,Kawa wa Dare no Mono?,,Original,1,4.76,29,10798,13731
5400,Mahou no Shiho-chan,,Unknown,2,5.43,157,,9219
35003,Tanoshii Saki Uta Animation,,Original,1,4.82,38,12367,13117
35502,Pure Aluminum: Sunoko-tan.,,Other,1,4.23,22,11837,13460
2105,Touka Gettan,,Visual novel,26,6.66,2986,4947,3026
29855,Meiji Tokyo Renka Movie: Yumihari no Serenade,,Game,1,6.61,134,5163,4223
31547,Ryouma 30 Seconds,,Unknown,5,7.17,6,11913,13039
21995,Ao Haru Ride,Blue Spring Ride,Manga,12,7.83,184367,823,170
1497,Aru Machi Kado no Monogatari,Tales of the Street Corner,Original,1,6.71,983,4689,6601
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,Knights of Sidonia: Battle for Planet Nine,Manga,12,7.88,42242,746,1058
27785,Doamaiger D,Doamayger-D,Original,13,5.28,420,8718,7936
36391,Lu La La,,Original,1,3.5,8,11097,14248
37527,Nameless Flipbook,Nameless Flipbook,Original,1,5.36,14,11382,14210
2924,ef: A Tale of Memories.,ef - a tale of memories.,Visual novel,12,8.05,82024,486,436
535,Slayers Next,Slayers Next,Light novel,26,8.12,26985,417,1596
30727,Saenai Heroine no Sodatekata ♭,Saekano: How to Raise a Boring Girlfriend .flat,Light novel,11,7.9,54607,705,678
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,,Original,1,6.44,2378,5850,4654
1847,Rec: Yurusarezarumono,,Manga,1,7.24,12072,2657,2755
4266,Vie Durant,,Original,8,4.95,158,9091,8195
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,Pokemon the Movie: Genesect and the Legend Awakened,Game,1,6.58,9420,5296,2898
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Fafa x Pinky Monkey: at afternoon of sunny day,Other,1,5.08,52,8967,12392
15525,Bokura no Hero,,Original,1,5.31,113,8661,10542
36977,Akane-chan no Wasuremono,,Unknown,1,3.8,25,9574,13381
33254,Arslan Senki (TV) OVA,,Manga,2,7.04,4516,3400,3244
7268,Diabolus: Kikoku,,Visual novel,2,6.37,1526,,5247
11511,Evidence,,Unknown,1,5.6,552,8190,8322
10751,Kikou Kai Galient OVA,,Unknown,3,5.91,156,7544,9713
7713,Nihon Mukashibanashi: Saru Kani,,Unknown,1,5.53,65,8328,11398
8152,Gegege no Kitarou (1985 Movie),Spooky Kitaro,Unknown,1,6.2,82,6750,9995
6771,Dorimogu Daa!!,Mock & Sweet,Unknown,49,6.62,61,5109,10821
32962,Occultic;Nine,Occultic;Nine,Light novel,12,7.05,41562,3380,647
3962,Chocolate Underground,,Novel,13,6.24,4545,6611,3644
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,More! Ojamajo Doremi: Secret of the Frog Stone,Unknown,1,7.28,1098,2497,6187
522,Metropolis,,Manga,1,7.6,27444,1355,1417
18447,Spheres,,Unknown,26,7,33,12256,10576
9760,Hoshi wo Ou Kodomo,Children Who Chase Lost Voices,Original,1,7.72,51766,1062,773
37145,Morimori Shima no Mogu to Perol,Mogu&Perol,Original,1,5.71,17,11333,13902
30312,Manga Hajimete Omoshiro Juku OVA,,Unknown,4,6.06,16,11165,13393
10495,Yuru Yuri,YuruYuri: Happy Go Lily,Manga,12,7.67,92926,1184,380
33283,Nude Batter Tetsuo,,Original,1,4.61,138,9316,10696
13561,Guilty Crown: 4-koma Gekijou,,4-koma manga,11,7.19,4537,2842,2918
37576,Majutsushi Orphen Hagure Tabi,,Light novel,0,0,0,,7873
35790,Tate no Yuusha no Nariagari,,Light novel,0,0,0,,2750
31644,Deniroo&#039;s Circus,,Unknown,1,3.43,49,9967,12865
6675,Redline,Redline,Original,1,8.33,90299,212,511
258,Hitsuji no Uta,,Manga,4,6.37,4946,6121,3401
2331,Uchuu Densetsu Ulysses 31,Ulysses 31,Original,26,7.15,1310,3018,5996
3551,Dragon Rider,Dragon Rider,Unknown,2,5.73,478,,7748
5930,Hayou no Tsurugi: Shikkoku no Mashou,,Unknown,2,6,52,7347,10808
13917,Star☆Jewel Gaiden: Natsumi Oblivion,,Original,1,5.22,395,,7752
2759,Evangelion: 1.0 You Are (Not) Alone,Evangelion: 1.0 You Are (Not) Alone,Original,1,8.16,152066,356,280
12115,Berserk: Ougon Jidai-hen III - Kourin,Berserk: The Golden Age Arc III - The Advent,Manga,1,8.3,62123,235,879
2779,Sotsugyou M: Ore-tachi no Carnival,,Manga,2,5.59,580,8222,7557
12391,Mouretsu Atarou (1990),,Manga,34,6.73,11,11339,11901
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,Prince of Tennis: National Championship Chapter,Unknown,13,8.05,17590,496,2099
36240,Scratch x One Piece Film: Gold,Scratch x One Piece Film: Gold,Other,1,5.89,517,7601,7063
8475,Asura,,Manga,1,7.18,9892,2881,2595
33003,Mahou Shoujo Ikusei Keikaku,Magical Girl Raising Project,Light novel,12,7.13,36023,3085,962
33241,Honobono Log,,Picture book,10,7.5,12246,1632,2283
1214,Binbou Shimai Monogatari,,Manga,10,6.92,4782,3829,3119
27371,Sore Ike! Anpanman: Bokura wa Hero,,Unknown,1,6.13,15,12192,12437
30341,Tarzan,,Unknown,1,5.2,102,8840,11082
32291,Kakegae no,,Original,1,4.98,83,9063,11337
2653,Doraemon: Ganbare! Gian!!,Doraemon: Ganbare! Gian!!,Unknown,1,6.72,236,4651,8955
6293,Koukou Butouden Crows,Crows,Manga,2,7.01,938,3534,6702
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,Legends of the Dark King: A Fist of the North Star Story,Manga,13,7.2,3153,2817,4000
6071,Juuippiki no Neko,Eleven Cats,Picture book,1,5.97,96,7418,9482
12835,Umeboshi Denka,,Original,26,6.53,19,12577,11763
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,,Visual novel,2,7.16,2580,,4416
12497,Garakuta-doori no Stain: Epilogue,Mr. Stain on Junk Alley: Epilogue,Unknown,1,6.41,92,5957,10923
1489,Renkin San-kyuu Magical? Pokaan Specials,,Original,3,7,2685,3576,4723
9882,High School Mystery: Gakuen Nanafushigi,,Unknown,41,6.42,53,5918,9583
36096,Ice Fist,Ice Fist,Music,1,5.03,70,9016,12688
5496,Feng Yun Jue,Storm Rider: Clash of the Evils,Unknown,1,6.51,761,5549,7059
8521,Biriken Nandemo Shoukai,,Unknown,22,4.64,22,9717,12062
35720,ACCA: 13-ku Kansatsu-ka Specials,,Manga,6,6.87,550,4018,5011
36833,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,,Manga,1,7.12,1119,3070,4063
15423,Antinotice,,Original,1,5.9,620,7560,8316
26213,Free!: Eternal Summer – Kindan no All Hard!,,Original,1,8.12,26479,408,1509
3372,RGB Adventure,RGB Adventure,Unknown,6,4.92,24,11871,11989
7016,Senjou no Valkyria: SenVal Theater,Valkyria Chronicles: Theater,Game,9,6.85,3950,4125,3815
29361,Kareshi wa Hammerhead Shark,,Original,0,3.58,12,10780,11750
26295,Haha Uzura,,Unknown,1,8.6,5,10297,13533
1004,Kanojo to Kanojo no Neko,She and Her Cat: Their Standing Points,Original,1,7.44,38995,1850,1239
37591,Houkago Midnighters: Short Movies Season 2,,Unknown,1,0,0,,13993
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,,Manga,1,7.08,134,3254,9216
25071,Minami no Niji no Lucy Specials,,Unknown,2,6.87,15,11260,12112
35134,Koukyoushihen Eureka Seven: Hi-Evolution 1,,Original,1,6.22,401,6695,3622
1986,Wakusei Robo Danguard Ace,Dangard Ace,Original,56,6.56,144,5395,8878
1191,Saber Marionette J Again,,Novel,6,7.3,4553,2439,3952
3877,Sasurai no Shoujo Nell,Nell the Wandering Girl,Novel,26,6.29,112,6441,9522
24127,Hashi no Mukou,,Unknown,1,6.03,485,7279,8134
1775,Jikuu Tenshou Nazca,Dimension Movement of Nazca,Manga,12,5.78,814,7838,5328
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,,Original,8,4.71,24,11384,9565
6505,There She Is!!,,Unknown,5,8.03,9868,525,2895
2127,Chouja Raideen,,Unknown,38,6.34,399,6213,7643
33909,Marine Dreamin&#039;,,Game,1,5.41,170,8534,10438
36882,Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World&#039;s Strongest,Light novel,0,0,0,,3765
5664,Keibiin,,Unknown,3,5.7,181,,9169
2457,Majokko Tsukune-chan,,Manga,6,6.76,801,4500,6983
36671,Hayashi-fusai,Hayashi-fusai,Original,1,3.91,22,10367,13875
36947,Pochitto Hatsumei: Pikachin-Kit,,Original,1,4.2,10,11786,13585
8153,Gegege no Kitarou: Youkai Daisensou,Spooky Kitarou: Ghost War Struggle,Unknown,1,6.28,55,6465,10327
30048,Kkurukkuruwa Chingudeul,Curucuru and Friends,Unknown,13,4,9,10920,13097
8554,Hashire Melos (1981),Run Melos,Novel,1,5.79,135,7821,9471
30868,Ajin Part 1: Shoudou,Ajin: Demi-Human Movie 1: Compel,Manga,1,7.69,10761,1122,2149
13441,Shiawasette Naani,,Novel,1,5.21,292,8816,9245
34652,Mochi Mochi Panda,Mochi Mochi Panda,Original,0,6.6,10,11301,12279
16646,Hanamaru Youchien: Panda Neko Taisou,,Manga,8,6.29,630,6437,7040
14467,K,K,Original,13,7.68,206756,1153,121
33012,Island,,Visual novel,0,0,1,,3931
5904,B.B. Fish,,Manga,1,4.89,483,9126,8144
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,,Unknown,1,6.73,15,10395,12962
2624,"Flanders no Inu, Boku no Patrasche",A Dog of Flanders: My Patrasche,Novel,26,7.25,302,2606,8145
37148,"Dies Irae: Marie&#039;s Memory ""Michi ni Tsuuzu Kiseki""",,Visual novel,1,5.87,77,7638,7782
284,Area 88 (TV),,Manga,12,7.11,3615,3147,3823
14967,Boku wa Tomodachi ga Sukunai Next,Haganai: I don&#039;t have many friends NEXT,Light novel,12,7.59,183620,1370,225
1611,Galerians: Rion,,Unknown,3,5.65,937,8102,6558
35224,Mobile Suit Gundam: Twilight Axis,,Novel,6,5.09,1466,8949,4571
1738,Muteki Kanban Musume,Ramen Fighter Miki,Manga,12,7.19,5939,2861,3180
19311,Turuturutu Narongi,,Original,52,6.25,8,12533,12716
35048,Anime Tengu no Kakuresato,,Other,1,5.2,10,9612,13946
141,Jinki:Extend,Jinki: Extend,Manga,12,6.22,3209,6691,3946
19769,Mahou Sensou,Magical Warfare,Light novel,12,6.17,67158,6873,592
31445,Minna Atsumare! Falcom Gakuen 3rd Season,,4-koma manga,0,0,0,,9819
27575,Spy Gekimetsu,,Original,1,6.38,13,12260,12326
16740,Hanamaru Youchien Special Preview,,Manga,1,6.39,551,6029,7516
12967,Arcana Famiglia,La storia della Arcana Famiglia,Visual novel,12,6.41,63122,5949,635
12439,Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;,,Unknown,1,6.51,91,5579,9979
37209,Sheng Shi Zhuang Niang,The Beauty Blogger,Novel,0,0,0,,10038
31925,White Tree,White Tree,Music,1,5.69,101,8031,11184
20127,Kariage-kun,,Unknown,59,6,18,10781,12142
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,,Unknown,1,5.73,30,10227,10573
25639,Toilet no Kamisama,,Music,1,5.79,107,7832,11039
24763,Robot Girls Z Specials,,Unknown,3,6.45,722,5814,6780
86,Mobile Suit Gundam ZZ,Mobile Suit Gundam ZZ,Original,47,6.76,10152,4504,2544
444,Maria-sama ga Miteru: Haru,Maria Watches Over Us: Printemps,Light novel,13,7.79,8823,904,2848
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,Dragon Ball Z Kai: Bring Peace to the Future! Goku&#039;s Spirit is Eternal,Manga,1,7.66,13410,1191,2415
2010,Taiho Shichau zo in America,You&#039;re Under Arrest: No Mercy!!,Manga,1,6.64,1245,5038,5952
4793,Pokemon: Pichu to Pikachu,Pokemon: Pikachu and Pichu,Game,1,6.75,16574,4544,2230
3956,Shakugan no Shana II (Second) Specials,,Unknown,3,7.3,19076,2441,1876
33524,Sakamoto desu ga? Special,,Manga,1,6.85,20444,4123,1810
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,,Visual novel,1,6.71,2111,,4956
33388,Charanpo Land no Bouken,,Original,1,5.5,6,9819,10654
20383,Baka Mukashibanashi Movie: Jijii Wars,,Unknown,1,5.25,24,9682,11772
28623,Koutetsujou no Kabaneri,Kabaneri of the Iron Fortress,Original,12,7.31,206707,2392,131
3308,Heartwork: Symphony of Destruction,Heartwork: Love Guns,Visual novel,3,6.32,1023,,6142
30052,McDull: Wo He Wo Mama,McDull: Me & My Mum,Unknown,1,6.43,14,11205,13099
21603,Mekakucity Actors,MEKAKUCITY ACTORS,Music,12,7.19,125532,2859,256
1952,Vampire Hunter,Night Warriors: Darkstalkers&#039; Revenge,Game,4,6.78,4792,4431,3484
24843,Clarinet Kowashichatta,,Music,1,4.84,87,9177,11778
3267,Kingdom of Chaos: Born to Kill,,Unknown,4,5.7,78,7998,9102
30028,Sekai Meisaku Douwa Series,,Unknown,4,6.7,27,11994,11574
36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,The iDOLM@STER Side M: Episode of Jupiter,Game,1,7.31,1917,2406,5577
10238,Hybrid Deka,,Unknown,1,5.08,25,10533,11814
1633,Shintaisou: Kari,Princess 69,Visual novel,4,6.42,1780,,4983
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Coffee Samurai,Original,1,6.13,824,7014,6953
21393,Shiiba-san no Ura no Kao. with Imouto Lip,,Manga,1,6.58,887,,6423
22325,Ningen Kakumei,,Unknown,20,7.56,9,11480,12469
3057,Loveless Specials,,Manga,6,6.73,5817,4627,3260
2196,Genmu Senki Leda,Fantastic Adventure Of Yohko: Leda,Unknown,1,6.24,1112,6615,6193
1478,City Hunter: Goodbye My Sweetheart,City Hunter: The Motion Picture,Unknown,1,7.6,1578,1319,5623
20787,Black Bullet,Black Bullet,Light novel,13,7.38,258969,2097,92
25437,Brothers Conflict OVA,,Novel,2,6.96,7091,3700,3115
13469,Hyouka: Motsubeki Mono wa,,Novel,1,7.4,53531,2026,969
34207,Dochamon Junior 2,,Original,16,6.33,6,9980,12866
2269,Mobile Suit Gundam SEED Special Edition,,Original,3,7.43,3550,1898,4032
28071,Itsumo Kokoro ni Taiyou wo!,,Unknown,16,5.33,12,10607,11697
31150,Xi Yang Yang Yu Hui Tai Lang,Pleasant Goat and Big Big Wolf,Unknown,0,5.58,38,12689,11994
2551,Nessa no Wakusei,Bondage Queen Kate,Unknown,2,5.26,466,,7900
7066,Mahoromatic: I&#039;m Home!,Mahoromatic: I&#039;m Home!,Manga,2,7.15,3009,2998,4357
816,Nanako Kaitai Shinsho,Amazing Nurse Nanako,Unknown,6,5.75,3318,7900,4136
452,InuYasha: Toki wo Koeru Omoi,InuYasha the Movie: Affections Touching Across Time,Manga,1,7.68,35274,1150,1357
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,Ikemen Sengoku: Bromances Across Time,Game,12,6.23,1600,6647,4903
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,,Unknown,1,5.69,29,9920,12309
36581,Peace Shitenchou,,Other,5,4.64,14,11729,14041
34905,Duel Masters (2017),,Original,51,4.87,31,10032,8201
18411,Gingitsune,Gingitsune: Messenger Fox of the Gods,Manga,12,7.22,17268,2717,1764
5717,Kiniro no Corda: Secondo Passo,,Visual novel,2,7.23,15137,2681,2259
32879,Norn9: Norn+Nonet Recap,,Visual novel,1,6.05,1356,7243,5756
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,,Visual novel,1,6.22,1577,6697,5726
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,,4-koma manga,1,7.05,1561,3360,6105
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,,Unknown,1,4.64,11,11832,13080
1295,A-Ko The Versus,Project A-ko: Uncivil Wars,Original,2,6.4,1460,5944,5911
10247,Jankenman: Kaijuu Dai Kessen,,Unknown,1,5.93,15,10616,12728
19,Monster,Monster,Manga,74,8.69,118856,49,152
2375,Shusaku Replay,,Visual novel,4,6,534,,7524
34792,Yoake Tsugeru Lu no Uta,Lu Over the Wall,Original,1,7.48,2664,1712,3325
8149,Gegege no Kitarou (1968 Movie),Spooky Kitaro,Unknown,1,6.2,147,6749,9305
19087,Kaiketsu Tamagon,,Unknown,195,5.76,29,10703,11926
3135,Dragon&#039;s Heaven,Dragon&#039;s Heaven,Unknown,1,6.1,1254,7079,6011
25609,Genki Genki Non-tan,,Unknown,15,5.55,11,10202,12992
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,Hidden Leaf Village Grand Sports Festival,Original,1,6.95,31846,3749,1467
34472,Geki Drive,Geki Drive,Other,1,3.65,37,10194,12769
1885,Master of Epic: The Animation Age,,Game,12,6.13,317,7003,7694
31530,Classroom☆Crisis Special,,Original,1,6.47,558,5713,5604
1475,City Hunter: Bay City Wars,City Hunter: Bay City Wars,Unknown,1,7.47,1761,1718,5488
3572,Macross F,Macross Frontier,Original,25,7.98,51693,580,791
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,,Manga,13,6.76,866,4479,5443
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,,Game,1,6.55,63,5429,9006
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,,Other,52,7.39,2100,2063,5365
34940,Dongguo Xiaojie,,Manga,15,6.45,92,5788,8489
8039,Oppai no Ouja 48,,Visual novel,2,7.1,1998,,4800
22643,Kero Kero Keroppi no Kyouryuu ga Deta,,Unknown,1,6.24,21,10838,12851
37206,Anima Yell!,,4-koma manga,0,0,0,,9013
4214,Rosario to Vampire Capu2,Rosario + Vampire Capu2,Manga,13,7.17,160404,2938,269
24273,Iinari! Saimin Kanojo,,Visual novel,2,6.43,1627,,5221
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",Ace Attorney Season 2,Game,0,0,0,,4746
14059,Kimagure Orange☆Road: Tanabata Special,,Manga,1,6.78,234,4405,8577
29403,Oni Keibu Anpan,ANPAN the chief of detectives,Unknown,2,5.25,8,11621,13743
19117,Toaru Hikuushi e no Koiuta,The Pilot&#039;s Love Song,Light novel,13,7.24,28965,2665,1208
28989,Maku,Maku,Unknown,1,5.8,40,11143,11718
17339,Kentauros no Densetsu,The Legend of Kentauros,Unknown,1,5.81,16,10826,12297
23005,Mogura no Motoro,,Unknown,1,7.88,8,11304,12673
35203,Isekai wa Smartphone to Tomo ni.,In Another World With My Smartphone,Light novel,12,6.8,75900,4320,550
19305,Nyuru Nyuru!! Kakusen-kun,,Unknown,25,5.51,49,11552,10120
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,,Original,0,5.56,18,11798,11838
24123,Kaette Kita Top wo Nerae! Kagaku Kouza,,Original,2,5.58,402,8236,7888
5862,Fumoon,Fumoon,Unknown,1,6.06,190,7199,9360
31324,Grisaia no Meikyuu Special,,Visual novel,1,7.47,15892,1724,2152
30016,Nanbaka,Nanbaka,Web manga,13,7.43,49274,1899,667
28883,Hidan no Aria AA,Aria the Scarlet Ammo AA,Manga,12,6.38,20624,6074,1417
5670,GA: Geijutsuka Art Design Class,,4-koma manga,12,7.2,4808,2809,3106
4151,Blade of the Immortal,Blade of the Immortal,Manga,13,6.9,17251,3899,1727
1782,Hyakki,Hyakki: The Secret of Devil&#039;s Island,Visual novel,3,5.81,488,,7204
2486,Rumiko Takahashi Anthology,,Unknown,13,7.32,1236,2357,5202
307,Kerokko Demetan,Adventures On Rainbow Pond,Unknown,39,6.02,258,7306,9033
34851,Kaibutsu Gakushou,Notes on Monstropedia,Original,1,5.67,9,10696,12669
25457,Avengers Confidential: Black Widow to Punisher,Marvel Avengers Confidential: Black Widow & Punisher,Other,1,6.48,1386,5670,6181
32844,Love Will Find the Way Back Home,,Music,1,5.45,72,8455,12200
378,eX-Driver the Movie,,Original,1,6.77,1663,4440,5748
34864,"Wake Up, Girl Zoo! Taiwan de Go!",,Original,1,5.65,101,8113,10139
34464,Gijinka de Manabo!,,Other,1,5.56,93,8264,10252
1183,Variable Geo,,Game,3,5.75,1062,7906,6380
30435,Kankou Taisen Saitama: Sakuya no Tatakai,,Unknown,4,4.53,30,10767,12110
9127,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,,Unknown,1,6.96,559,3725,6838
28143,Ochou Fujin no Gensou,,Other,1,5.47,95,8421,10568
34966,Jigoku Shoujo: Yoi no Togi,Hell Girl: Fourth Twilight,Original,6,6.6,8312,5212,2107
31501,Master Blaster,,Unknown,1,4.21,234,9421,10043
32296,Present made no Michinori,,Original,1,4.95,194,9086,10232
6509,Kiteretsu Daihyakka,Kiteretsu Encyclopedia,Manga,331,6.63,709,5070,7295
34721,Samuroid Zero,,Original,1,4.9,72,9125,11974
9506,Prism Magical: Prism Generations!,,Visual novel,1,5.2,885,8838,6825
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,,Unknown,1,6.37,30,11485,12053
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",,Unknown,2,4.89,9,12275,12760
9008,Netorare Fighter Yaricchingu!,,Original,3,6.28,851,,6291
22135,Ping Pong The Animation,Ping Pong the Animation,Manga,11,8.65,72887,58,563
34628,Taka no Tsume x Hello Kitty ga Masaka no Collab!,,Original,1,3.19,21,12340,13438
33314,Digimon Universe: Appli Monsters,Digimon Universe,Original,52,6.78,1718,4389,4251
19489,Little Witch Academia: Mahoujikake no Parade,Little Witch Academia: The Enchanted Parade,Original,1,7.89,59413,718,859
28791,Gunslinger Stratos: The Animation,Gunslinger Stratos: The Animation,Game,12,6.18,23284,6834,1422
9220,Seikimatsu Occult Gakuin Specials,Occult Academy Specials,Original,4,6.57,3826,5344,3971
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,,Game,3,7.15,1559,3015,5076
2883,Iyashite Agerun Saiyuuki,Karma Saiyuki,Manga,1,6.53,1680,,5352
30967,Chuumon no Ooi Ryouriten (1993),,Book,1,5.6,210,8190,9439
33037,Tsukiuta. The Animation,TSUKIUTA. The Animation,Music,13,7.04,4247,3434,2987
14853,Tsukumo,Possessions,Unknown,1,6.76,2499,4520,4950
10679,Maria†Holic: Run Run Riru Ran Ran Rara,,Unknown,1,5.9,1282,7569,5842
22059,Kakumeiteki Broadway Shugisha Doumei,,Music,1,5.1,204,8942,10012
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,,4-koma manga,1,7.11,14270,3175,2319
32402,Mim Mam Mint,,Original,4,3.58,12,11251,10529
31941,Alice in Dreamland,,Unknown,1,5.2,126,8824,8261
4819,Nonomura Byouin no Hitobito,Mystery of Nonomura Hospital,Unknown,2,5.53,179,,9197
7110,Shounen Maid Kuuro-kun: Tenshi no Uta,,Manga,1,5.76,6265,,3329
26303,Cello Hiki no Gauche (OVA),,Unknown,1,5.71,35,9805,11071
29986,Women,,Original,1,4.08,12,12671,13087
29743,Buonomo,,Unknown,13,5.18,11,9779,13442
34321,Fate/Grand Order: First Order,Fate/Grand Order -First Order-,Game,1,6.97,39215,3668,1190
33570,Zenryoku Yobikou 5.5 Seminar Prologue,,Other,1,4.29,21,12836,12611
28853,Pokemon: Pikachu to Pokemon Ongakutai,,Game,1,6.32,791,6319,6536
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,OreImo. Specials,Light novel,3,6.56,60174,5388,936
4062,Musashi no Ken,,Manga,72,7.35,240,2246,7743
3203,Chibi Maruko-chan Movie,,Unknown,1,7.32,577,2327,7922
9539,Cardfight!! Vanguard,Cardfight!! Vanguard,Original,65,7.2,13016,2799,2077
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,,Unknown,1,6.01,1282,7338,6514
29984,Crayon Angel,,Original,1,3.49,329,9493,9418
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,,Unknown,1,6.32,132,6331,9333
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,,Unknown,1,6.16,124,6915,9306
35298,Ramen Daisuki Koizumi-san,Ms. Koizumi Loves Ramen Noodles,Manga,12,6.5,9524,5618,2047
36087,Nerenai!!!,,Music,1,4.12,26,11451,13998
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,,Light novel,1,7.14,7279,3040,3171
4163,Seto no Hanayome OVA,Seto no Hanayome OVA,Manga,2,7.98,21309,584,1859
11266,Ao no Exorcist: Kuro no Iede,Blue Exorcist: Runaway Kuro,Manga,1,7.41,41864,1961,1050
3278,Kinnikuman: New York Kiki Ippatsu!,,Unknown,1,6.34,72,6222,10067
6016,Kyoushoku Soukou Guyver (1989),The Guyver: Bio-Booster Armor,Manga,6,7.27,3689,2529,4075
5143,Tokusou Kihei Dorvack,Special Powered Armor Troop Dorvack,Unknown,36,6.8,80,4338,9409
33531,Juushinki Pandora,,Original,0,5.9,1208,7563,3173
